	Facies	Formation	Well Name	Depth	GR	ILD_log10	DeltaPHI	PHIND	PE	NM_M	RELPOS
1667	2	B4 SH	LUKE G U	2751.0	62.9704415048	0.539	3.6056005486	11.1997126282	3.09942460837	1	0.261
1668	2	B4 SH	LUKE G U	2751.5	65.8804415048	0.53	4.4056005486	10.8997126282	3.29942460837	1	0.217
1669	2	B4 SH	LUKE G U	2752.0	68.6204415048	0.53	4.4056005486	10.8997126282	3.39942460837	1	0.174
1670	3	B4 SH	LUKE G U	2752.5	75.0204415048	0.53	2.7056005486	12.2497126282	3.49942460837	1	0.13
1671	3	B4 SH	LUKE G U	2753.0	79.0704415048	0.539	3.0056005486	14.4997126282	3.59942460837	1	0.087
1672	3	B4 SH	LUKE G U	2753.5	79.8904415048	0.558	3.2056005486	17.7997126282	3.39942460837	1	0.043
1673	3	B4 SH	LUKE G U	2754.0	79.1404415048	0.61	7.0056005486	17.6997126282	3.19942460837	1	0.01
1674	6	B4 LM	LUKE G U	2754.5	79.1404415048	0.61	7.0056005486	17.6997126282	3.19942460837	2	1.0
1675	8	B4 LM	LUKE G U	2755.0	73.9604415048	0.689	7.0056005486	14.0997126282	3.19942460837	2	0.857
1676	8	B4 LM	LUKE G U	2755.5	56.1604415048	0.698	5.6056005486	9.19971262822	3.49942460837	2	0.714
1677	8	B4 LM	LUKE G U	2756.0	30.6404415048	0.698	4.2056005486	6.39971262822	4.09942460837	2	0.571
1678	8	B4 LM	LUKE G U	2756.5	18.4804415048	0.68	3.2056005486	5.29971262822	4.69942460837	2	0.429
1679	8	B4 LM	LUKE G U	2757.0	19.3904415048	0.562	3.7056005486	5.54971262822	4.99942460837	2	0.143
1680	3	B5 SH	LUKE G U	2757.5	26.2604415048	0.465	1.3056005486	7.94971262822	4.79942460837	1	1.0
1681	3	B5 SH	LUKE G U	2758.0	31.4804415048	0.427	-1.0943994514	13.6497126282	4.49942460837	1	0.917
1682	3	B5 SH	LUKE G U	2758.5	39.8804415048	0.371	-0.894399451398	19.5497126282	3.79942460837	1	0.833
1683	3	B5 SH	LUKE G U	2759.0	55.7404415048	0.362	-0.694399451398	28.1497126282	2.89942460837	1	0.75
1684	3	B5 SH	LUKE G U	2759.5	65.4904415048	0.343	-1.3943994514	26.7997126282	2.59942460837	1	0.667
1685	3	B5 SH	LUKE G U	2760.0	68.8004415048	0.343	-2.8943994514	24.1497126282	2.69942460837	1	0.583
1686	3	B5 SH	LUKE G U	2760.5	73.8604415048	0.343	1.1056005486	20.6497126282	2.89942460837	1	0.5
1687	3	B5 SH	LUKE G U	2761.0	76.8004415048	0.409	-1.0943994514	21.8497126282	3.09942460837	1	0.417
1688	3	B5 SH	LUKE G U	2761.5	77.0904415048	0.455	-2.3943994514	22.8997126282	2.99942460837	1	0.333
1689	3	B5 SH	LUKE G U	2762.0	76.0204415048	0.493	-3.2943994514	23.4497126282	2.89942460837	1	0.25
1690	3	B5 SH	LUKE G U	2762.5	70.5104415048	0.53	-4.1943994514	23.8997126282	2.79942460837	1	0.167
1691	3	B5 SH	LUKE G U	2763.0	64.7204415048	0.567	-5.7943994514	24.5997126282	2.69942460837	1	0.083
1692	8	B5 LM	LUKE G U	2763.5	53.2104415048	0.623	-4.5943994514	22.5997126282	2.59942460837	2	1.0
1693	8	B5 LM	LUKE G U	2764.0	27.7904415048	0.68	5.0056005486	10.8997126282	3.29942460837	2	0.944
1694	8	B5 LM	LUKE G U	2764.5	24.0304415048	0.651	6.8056005486	9.39971262822	3.79942460837	2	0.917
1695	8	B5 LM	LUKE G U	2765.0	20.9704415048	0.623	6.5056005486	9.54971262822	4.19942460837	2	0.889
1696	8	B5 LM	LUKE G U	2765.5	20.6504415048	0.586	5.8056005486	10.3997126282	4.29942460837	2	0.861
1697	8	B5 LM	LUKE G U	2766.0	19.3404415048	0.502	5.1056005486	12.0497126282	4.39942460837	2	0.833
1698	8	B5 LM	LUKE G U	2766.5	18.9404415048	0.409	4.8056005486	13.4997126282	4.49942460837	2	0.806
1699	8	B5 LM	LUKE G U	2767.0	17.0704415048	0.362	4.1056005486	14.9497126282	4.49942460837	2	0.778
1700	8	B5 LM	LUKE G U	2767.5	15.6304415048	0.296	4.1056005486	16.1497126282	4.49942460837	2	0.75
1701	7	B5 LM	LUKE G U	2768.0	14.3104415048	0.259	3.5056005486	16.8497126282	4.49942460837	2	0.722
1702	7	B5 LM	LUKE G U	2768.5	13.5604415048	0.226	2.5056005486	15.9497126282	4.49942460837	2	0.694
1703	7	B5 LM	LUKE G U	2769.0	17.3604415048	0.203	3.6056005486	14.2997126282	4.49942460837	2	0.667
1704	7	B5 LM	LUKE G U	2769.5	22.0304415048	0.194	5.7056005486	13.1497126282	4.39942460837	2	0.639
1705	7	B5 LM	LUKE G U	2770.0	27.3104415048	0.194	7.6056005486	12.7997126282	4.19942460837	2	0.611
1706	7	B5 LM	LUKE G U	2770.5	34.5804415048	0.194	11.0056005486	15.2997126282	3.89942460837	2	0.583
1707	7	B5 LM	LUKE G U	2771.0	35.4204415048	0.203	11.5056005486	17.7497126282	3.69942460837	2	0.556
1708	7	B5 LM	LUKE G U	2771.5	35.4904415048	0.212	10.4056005486	18.4997126282	3.59942460837	2	0.528
1709	7	B5 LM	LUKE G U	2772.0	37.1904415048	0.231	8.9056005486	17.6497126282	3.49942460837	2	0.5
1710	7	B5 LM	LUKE G U	2772.5	42.1304415048	0.259	6.4056005486	14.4997126282	3.49942460837	2	0.472
1711	7	B5 LM	LUKE G U	2773.0	59.7504415048	0.296	7.3056005486	13.4497126282	3.59942460837	2	0.444
1712	7	B5 LM	LUKE G U	2773.5	83.9004415048	0.352	7.3056005486	12.5497126282	3.79942460837	2	0.417
1713	7	B5 LM	LUKE G U	2774.0	61.5204415048	0.362	6.0056005486	11.3997126282	4.09942460837	2	0.389
1714	7	B5 LM	LUKE G U	2774.5	29.3904415048	0.38	6.3056005486	10.5497126282	4.19942460837	2	0.361
1715	7	B5 LM	LUKE G U	2775.0	32.6504415048	0.399	5.8056005486	9.79971262822	4.39942460837	2	0.333
1716	7	B5 LM	LUKE G U	2775.5	33.4404415048	0.418	5.7056005486	9.74971262822	4.49942460837	2	0.306
1717	7	B5 LM	LUKE G U	2776.0	37.2204415048	0.436	4.2056005486	10.7997126282	4.59942460837	2	0.278
1718	7	B5 LM	LUKE G U	2776.5	39.5904415048	0.452	4.2056005486	12.2997126282	4.69942460837	2	0.25
1719	7	B5 LM	LUKE G U	2777.0	44.1904415048	0.494	2.6056005486	13.2997126282	4.69942460837	2	0.222
1720	7	B5 LM	LUKE G U	2777.5	56.6504415048	0.531	0.505600548602	13.8497126282	4.69942460837	2	0.194
1721	6	B5 LM	LUKE G U	2778.0	68.4504415048	0.567	-0.394399451398	13.1997126282	4.49942460837	2	0.167
1722	6	B5 LM	LUKE G U	2778.5	87.9404415048	0.586	0.405600548602	10.4997126282	4.39942460837	2	0.139
1723	6	B5 LM	LUKE G U	2779.0	90.8404415048	0.633	1.9056005486	7.54971262822	4.49942460837	2	0.111
1724	6	B5 LM	LUKE G U	2779.5	88.5304415048	0.651	2.0056005486	5.59971262822	4.69942460837	2	0.083
1725	6	B5 LM	LUKE G U	2780.0	92.2404415048	0.661	1.8056005486	4.29971262822	4.79942460837	2	0.056
1726	6	B5 LM	LUKE G U	2780.5	89.5904415048	0.661	2.0056005486	4.19971262822	4.69942460837	2	0.028
1727	6	B5 LM	LUKE G U	2781.0	78.5404415048	0.642	1.5056005486	5.04971262822	4.49942460837	2	0.01
1728	3	C SH	LUKE G U	2781.5	78.5404415048	0.642	1.5056005486	5.04971262822	4.49942460837	1	1.0
1729	3	C SH	LUKE G U	2782.0	80.2204415048	0.614	1.2056005486	9.39971262822	4.19942460837	1	0.982
1730	3	C SH	LUKE G U	2782.5	85.1404415048	0.567	0.205600548602	12.9997126282	3.89942460837	1	0.965
1731	3	C SH	LUKE G U	2783.0	87.0004415048	0.549	0.705600548602	16.6497126282	3.39942460837	1	0.947
1732	3	C SH	LUKE G U	2783.5	84.8804415048	0.549	2.9056005486	18.3497126282	3.19942460837	1	0.93
1733	3	C SH	LUKE G U	2784.0	80.4004415048	0.549	5.2056005486	19.4997126282	3.09942460837	1	0.912
1734	3	C SH	LUKE G U	2784.5	74.4304415048	0.558	8.4056005486	20.6997126282	2.99942460837	1	0.895
1735	3	C SH	LUKE G U	2785.0	74.8004415048	0.558	9.2056005486	20.2997126282	2.99942460837	1	0.877
1736	3	C SH	LUKE G U	2785.5	75.1604415048	0.549	8.6056005486	18.8997126282	3.09942460837	1	0.86
1737	3	C SH	LUKE G U	2786.0	74.2604415048	0.549	8.9056005486	17.9497126282	3.19942460837	1	0.842
1738	3	C SH	LUKE G U	2786.5	73.6704415048	0.539	10.0056005486	16.6997126282	3.19942460837	1	0.825
1739	3	C SH	LUKE G U	2787.0	74.3704415048	0.533	10.0056005486	16.8997126282	3.29942460837	1	0.807
1740	3	C SH	LUKE G U	2787.5	74.2904415048	0.53	8.9056005486	17.6497126282	3.29942460837	1	0.789
1741	3	C SH	LUKE G U	2788.0	73.8104415048	0.53	6.7056005486	18.7497126282	3.19942460837	1	0.772
1742	3	C SH	LUKE G U	2788.5	73.4104415048	0.53	5.7056005486	18.4497126282	3.19942460837	1	0.754
1743	3	C SH	LUKE G U	2789.0	72.7204415048	0.53	5.0056005486	18.0997126282	3.09942460837	1	0.737
1744	3	C SH	LUKE G U	2789.5	73.8504415048	0.521	5.8056005486	16.2997126282	3.09942460837	1	0.719
1745	3	C SH	LUKE G U	2790.0	77.1304415048	0.493	7.6056005486	15.4997126282	3.19942460837	1	0.702
1746	3	C SH	LUKE G U	2790.5	78.5204415048	0.483	13.0056005486	13.2997126282	3.19942460837	1	0.684
1747	3	C SH	LUKE G U	2791.0	78.6204415048	0.465	14.3056005486	14.2497126282	3.29942460837	1	0.667
1748	3	C SH	LUKE G U	2791.5	78.6004415048	0.455	13.4056005486	14.4997126282	3.29942460837	1	0.649
1749	3	C SH	LUKE G U	2792.0	76.4704415048	0.436	13.1056005486	14.4497126282	3.39942460837	1	0.632
1750	3	C SH	LUKE G U	2792.5	74.6904415048	0.427	10.5056005486	13.2497126282	3.39942460837	1	0.614
1751	3	C SH	LUKE G U	2793.0	74.7904415048	0.418	10.1056005486	13.4497126282	3.39942460837	1	0.596
1752	3	C SH	LUKE G U	2793.5	75.8904415048	0.409	9.9056005486	15.3497126282	3.39942460837	1	0.579
1753	3	C SH	LUKE G U	2794.0	77.9904415048	0.409	7.7056005486	17.0497126282	3.39942460837	1	0.561
1754	3	C SH	LUKE G U	2794.5	78.8504415048	0.418	7.3056005486	20.7497126282	3.29942460837	1	0.544
1755	2	C SH	LUKE G U	2795.0	79.3704415048	0.446	4.9056005486	22.2497126282	3.19942460837	1	0.526
1756	2	C SH	LUKE G U	2795.5	79.2004415048	0.455	2.8056005486	23.1997126282	3.09942460837	1	0.509
1757	2	C SH	LUKE G U	2796.0	76.2404415048	0.483	1.3056005486	22.6497126282	2.99942460837	1	0.491
1758	2	C SH	LUKE G U	2796.5	73.4404415048	0.511	4.1056005486	18.8497126282	2.99942460837	1	0.474
1759	2	C SH	LUKE G U	2797.0	71.0204415048	0.53	9.7056005486	15.3497126282	3.09942460837	1	0.456
1760	2	C SH	LUKE G U	2797.5	72.1704415048	0.549	13.9056005486	13.0497126282	3.39942460837	1	0.439
1761	2	C SH	LUKE G U	2798.0	70.4304415048	0.614	12.3056005486	13.2497126282	3.59942460837	1	0.386
1762	2	C SH	LUKE G U	2798.5	67.2304415048	0.633	11.9056005486	13.0497126282	3.69942460837	1	0.368
1763	2	C SH	LUKE G U	2799.0	67.1804415048	0.642	11.7056005486	12.6497126282	3.69942460837	1	0.351
1764	2	C SH	LUKE G U	2799.5	66.5404415048	0.651	11.3056005486	12.2497126282	3.69942460837	1	0.333
1765	2	C SH	LUKE G U	2800.0	66.4804415048	0.651	10.8056005486	11.8997126282	3.69942460837	1	0.316
1766	2	C SH	LUKE G U	2800.5	67.8304415048	0.651	10.5056005486	11.8497126282	3.69942460837	1	0.298
1767	3	C SH	LUKE G U	2801.0	69.3704415048	0.651	10.1056005486	12.0497126282	3.69942460837	1	0.281
1768	3	C SH	LUKE G U	2801.5	72.2704415048	0.633	10.1056005486	12.2497126282	3.69942460837	1	0.263
1769	3	C SH	LUKE G U	2802.0	75.9904415048	0.614	8.8056005486	14.6997126282	3.69942460837	1	0.246
1770	3	C SH	LUKE G U	2802.5	79.3904415048	0.586	7.7056005486	18.4497126282	3.69942460837	1	0.228
1771	3	C SH	LUKE G U	2803.0	81.5004415048	0.567	0.405600548602	24.0997126282	3.49942460837	1	0.211
1772	3	C SH	LUKE G U	2803.5	78.3104415048	0.549	1.9056005486	23.1497126282	3.29942460837	1	0.193
1773	3	C SH	LUKE G U	2804.0	75.1304415048	0.53	3.0056005486	20.3997126282	2.99942460837	1	0.175
1774	3	C SH	LUKE G U	2804.5	75.6304415048	0.511	5.7056005486	18.5497126282	2.89942460837	1	0.158
1775	3	C SH	LUKE G U	2805.0	77.1104415048	0.521	9.5056005486	16.2497126282	3.09942460837	1	0.14
1776	3	C SH	LUKE G U	2805.5	78.6904415048	0.521	9.8056005486	15.8997126282	3.29942460837	1	0.123
1777	3	C SH	LUKE G U	2806.0	79.2004415048	0.521	9.5056005486	15.5497126282	3.29942460837	1	0.105
1778	3	C SH	LUKE G U	2806.5	79.3704415048	0.53	8.1056005486	15.3497126282	3.09942460837	1	0.088
1779	3	C SH	LUKE G U	2807.0	80.0304415048	0.538	1.6056005486	18.9997126282	2.69942460837	1	0.07
1780	3	C SH	LUKE G U	2807.5	79.4004415048	0.562	-6.9943994514	25.5997126282	1.79942460837	1	0.053
1781	3	C SH	LUKE G U	2808.0	77.7004415048	0.584	0.705600548602	26.4497126282	0.999424608372	1	0.035
1782	3	C SH	LUKE G U	2808.5	75.5504415048	0.606	3.9056005486	25.0497126282	0.199424608372	1	0.018
1783	8	C LM	LUKE G U	2810.5	21.7904415048	0.997	11.1056005486	0.549712628216	3.39942460837	2	0.956
1784	6	C LM	LUKE G U	2811.0	18.6604415048	1.063	5.1056005486	3.54971262822	4.59942460837	2	0.941
1785	6	C LM	LUKE G U	2811.5	22.3204415048	1.109	2.9056005486	5.14971262822	4.59942460837	2	0.926
1786	6	C LM	LUKE G U	2812.0	26.9804415048	1.137	3.4056005486	5.49971262822	4.49942460837	2	0.912
1787	6	C LM	LUKE G U	2812.5	32.2804415048	1.137	3.6056005486	5.59971262822	4.29942460837	2	0.897
1788	6	C LM	LUKE G U	2813.0	33.6404415048	1.137	3.1056005486	5.14971262822	4.29942460837	2	0.882
1789	6	C LM	LUKE G U	2813.5	35.1104415048	1.109	2.8056005486	4.69971262822	4.49942460837	2	0.868
1790	6	C LM	LUKE G U	2814.0	33.4104415048	1.072	2.6056005486	4.49971262822	4.59942460837	2	0.853
1791	6	C LM	LUKE G U	2814.5	30.6404415048	1.016	2.0056005486	4.59971262822	4.59942460837	2	0.838
1792	6	C LM	LUKE G U	2815.0	29.1204415048	0.979	1.2056005486	4.99971262822	4.59942460837	2	0.824
1793	5	C LM	LUKE G U	2815.5	29.9104415048	0.941	2.2056005486	5.39971262822	4.49942460837	2	0.809
1794	5	C LM	LUKE G U	2816.0	34.2604415048	0.932	4.3056005486	5.14971262822	4.29942460837	2	0.794
1795	6	C LM	LUKE G U	2816.5	39.2204415048	0.932	7.0056005486	6.09971262822	4.29942460837	2	0.779
1796	6	C LM	LUKE G U	2817.0	43.8204415048	0.932	9.1056005486	6.54971262822	4.29942460837	2	0.765
1797	6	C LM	LUKE G U	2817.5	51.1004415048	0.932	8.4056005486	6.89971262822	4.19942460837	2	0.75
1798	6	C LM	LUKE G U	2818.0	49.5804415048	0.955	5.7056005486	5.74971262822	4.19942460837	2	0.735
1799	6	C LM	LUKE G U	2818.5	42.5204415048	0.979	3.5056005486	4.84971262822	4.29942460837	2	0.721
1800	6	C LM	LUKE G U	2819.0	48.4804415048	1.007	3.5056005486	5.04971262822	4.39942460837	2	0.706
1801	6	C LM	LUKE G U	2819.5	54.6204415048	1.044	3.9056005486	5.44971262822	4.39942460837	2	0.691
1802	6	C LM	LUKE G U	2820.0	56.7804415048	1.053	3.5056005486	5.44971262822	4.49942460837	2	0.676
1803	6	C LM	LUKE G U	2820.5	48.1404415048	1.044	2.8056005486	5.49971262822	4.69942460837	2	0.662
1804	6	C LM	LUKE G U	2821.0	41.4004415048	1.016	2.3056005486	5.64971262822	4.69942460837	2	0.647
1805	6	C LM	LUKE G U	2821.5	40.6504415048	0.997	1.8056005486	5.99971262822	4.79942460837	2	0.632
1806	6	C LM	LUKE G U	2822.0	43.1904415048	0.988	1.7056005486	6.34971262822	4.79942460837	2	0.618
1807	6	C LM	LUKE G U	2822.5	46.7604415048	0.969	2.6056005486	7.09971262822	4.69942460837	2	0.603
1808	6	C LM	LUKE G U	2823.0	51.0704415048	0.96	3.7056005486	8.14971262822	4.49942460837	2	0.588
1809	6	C LM	LUKE G U	2823.5	54.5904415048	0.979	3.6056005486	8.19971262822	4.19942460837	2	0.574
1810	6	C LM	LUKE G U	2824.0	53.6104415048	1.007	3.4056005486	7.79971262822	3.89942460837	2	0.559
1811	6	C LM	LUKE G U	2824.5	50.0304415048	1.081	2.5056005486	6.74971262822	3.79942460837	2	0.544
1812	6	C LM	LUKE G U	2825.0	46.5404415048	1.1	0.705600548602	5.34971262822	3.79942460837	2	0.529
1813	6	C LM	LUKE G U	2825.5	41.4604415048	1.109	0.605600548602	5.29971262822	3.89942460837	2	0.515
1814	6	C LM	LUKE G U	2826.0	40.2204415048	1.081	0.605600548602	5.39971262822	3.89942460837	2	0.5
1815	6	C LM	LUKE G U	2826.5	42.4504415048	1.025	1.0056005486	5.59971262822	3.79942460837	2	0.485
1816	6	C LM	LUKE G U	2827.0	61.7004415048	1.025	3.7056005486	7.04971262822	3.89942460837	2	0.471
1817	6	C LM	LUKE G U	2827.5	87.3804415048	1.054	4.9056005486	7.64971262822	3.89942460837	2	0.456
1818	6	C LM	LUKE G U	2828.0	106.010441505	1.072	6.3056005486	8.34971262822	3.99942460837	2	0.441
1819	4	C LM	LUKE G U	2828.5	130.030441505	1.063	6.4056005486	8.29971262822	4.29942460837	2	0.426
1820	4	C LM	LUKE G U	2829.0	165.030441505	1.044	0.805600548602	5.19971262822	4.39942460837	2	0.412
1821	4	C LM	LUKE G U	2829.5	120.030441505	1.007	1.1056005486	4.94971262822	4.49942460837	2	0.397
1822	6	C LM	LUKE G U	2830.0	105.170441505	0.988	1.7056005486	4.94971262822	4.59942460837	2	0.382
1823	6	C LM	LUKE G U	2830.5	100.150441505	0.96	3.0056005486	5.29971262822	4.59942460837	2	0.368
1824	6	C LM	LUKE G U	2831.0	123.120441505	0.913	5.1056005486	6.64971262822	4.59942460837	2	0.353
1825	4	C LM	LUKE G U	2831.5	165.030441505	0.876	5.9056005486	8.44971262822	4.39942460837	2	0.338
1826	4	C LM	LUKE G U	2832.0	172.030441505	0.857	9.0056005486	10.7997126282	4.39942460837	2	0.324
1827	4	C LM	LUKE G U	2832.5	145.030441505	0.857	8.8056005486	11.2997126282	4.29942460837	2	0.309
1828	6	C LM	LUKE G U	2833.0	105.030441505	0.988	7.7056005486	11.8497126282	4.29942460837	2	0.294
1829	6	C LM	LUKE G U	2833.5	85.8004415048	0.997	8.5056005486	11.1497126282	4.29942460837	2	0.279
1830	6	C LM	LUKE G U	2834.0	58.5204415048	0.988	1.2056005486	5.59971262822	4.49942460837	2	0.265
1831	6	C LM	LUKE G U	2834.5	47.0404415048	0.969	2.0056005486	4.09971262822	4.69942460837	2	0.25
1832	3	C LM	LUKE G U	2835.0	44.8904415048	0.913	2.1056005486	3.94971262822	4.79942460837	1	0.235
1833	3	C LM	LUKE G U	2835.5	45.6004415048	0.727	-1.3943994514	5.79971262822	4.69942460837	1	0.221
1834	3	C LM	LUKE G U	2836.0	48.4804415048	0.642	-5.5943994514	8.99971262822	4.49942460837	1	0.206
1835	3	C LM	LUKE G U	2836.5	55.6504415048	0.605	-15.3943994514	18.0997126282	3.89942460837	1	0.191
1836	3	C LM	LUKE G U	2837.0	68.5704415048	0.465	-11.7943994514	22.4997126282	3.39942460837	1	0.176
1837	3	C LM	LUKE G U	2837.5	77.1804415048	0.418	-7.9943994514	24.9997126282	2.69942460837	1	0.162
1838	3	C LM	LUKE G U	2838.0	81.4904415048	0.423	-2.3943994514	24.3997126282	2.49942460837	1	0.147
1839	3	C LM	LUKE G U	2838.5	80.7704415048	0.436	1.8056005486	24.6997126282	2.39942460837	1	0.132
1840	3	C LM	LUKE G U	2839.0	83.6404415048	0.567	12.2056005486	29.3997126282	2.39942460837	1	0.118
1841	3	C LM	LUKE G U	2839.5	84.3604415048	0.642	11.0056005486	28.4997126282	2.39942460837	1	0.103
1842	8	C LM	LUKE G U	2840.0	79.5104415048	0.689	7.7056005486	26.1497126282	2.49942460837	2	0.074
1843	8	C LM	LUKE G U	2840.5	62.9104415048	0.689	12.6056005486	23.6997126282	2.69942460837	2	0.059
1844	8	C LM	LUKE G U	2841.0	41.0704415048	0.633	13.7056005486	10.6497126282	3.19942460837	2	0.044
1845	8	C LM	LUKE G U	2841.5	34.0204415048	0.567	3.2056005486	3.89971262822	3.79942460837	2	0.029
1846	8	C LM	LUKE G U	2842.0	30.8404415048	0.493	3.0056005486	4.19971262822	4.89942460837	2	0.015
2286	2	A1 SH	CROSS H CATTLE	2573.5	118.437220403	0.674493717	6.30268259026	9.96902996341	3.63098627846	1	1.0
2287	2	A1 SH	CROSS H CATTLE	2574.0	92.5482204028	0.645225712	9.90268259026	13.0690299634	3.44998627846	1	0.987
2288	2	A1 SH	CROSS H CATTLE	2574.5	102.166220403	0.630020851	12.0026825903	14.5190299634	3.36398627846	1	0.974
2289	2	A1 SH	CROSS H CATTLE	2575.0	88.8962204028	0.60031933	15.1026825903	16.0690299634	3.18698627846	1	0.961
2290	2	A1 SH	CROSS H CATTLE	2575.5	85.4912204028	0.57863921	13.6026825903	15.9190299634	3.09898627846	1	0.947
2291	2	A1 SH	CROSS H CATTLE	2576.0	82.8002204028	0.569958818	13.0026825903	14.9190299634	3.06898627846	1	0.934
2292	2	A1 SH	CROSS H CATTLE	2576.5	84.2552204028	0.576456532	12.7026825903	14.3690299634	3.07698627846	1	0.921
2293	2	A1 SH	CROSS H CATTLE	2577.0	85.3472204028	0.592731766	12.8026825903	14.7190299634	3.10098627846	1	0.908
2294	2	A1 SH	CROSS H CATTLE	2577.5	84.3152204028	0.610660163	13.5026825903	15.1690299634	3.07798627846	1	0.895
2295	2	A1 SH	CROSS H CATTLE	2578.0	83.4932204028	0.623766	13.4026825903	15.1190299634	3.06198627846	1	0.882
2296	2	A1 SH	CROSS H CATTLE	2578.5	83.6942204028	0.630427875	12.7026825903	14.7690299634	3.07398627846	1	0.868
2297	2	A1 SH	CROSS H CATTLE	2579.0	82.7642204028	0.631342286	12.6026825903	14.4190299634	3.11398627846	1	0.855
2298	2	A1 SH	CROSS H CATTLE	2579.5	85.3092204028	0.629817196	12.3026825903	13.9690299634	3.13298627846	1	0.842
2299	2	A1 SH	CROSS H CATTLE	2580.0	87.2952204028	0.627365857	12.1026825903	13.6690299634	3.13598627846	1	0.829
2300	2	A1 SH	CROSS H CATTLE	2580.5	85.4922204028	0.622317661	11.6026825903	13.3190299634	3.17298627846	1	0.816
2301	2	A1 SH	CROSS H CATTLE	2581.0	82.9052204028	0.613841822	11.3026825903	13.0690299634	3.17898627846	1	0.803
2302	2	A1 SH	CROSS H CATTLE	2581.5	84.3962204028	0.602819342	10.3026825903	12.7690299634	3.12098627846	1	0.789
2303	2	A1 SH	CROSS H CATTLE	2582.0	81.7212204028	0.592176757	9.20268259026	12.6190299634	3.07698627846	1	0.776
2304	2	A1 SH	CROSS H CATTLE	2582.5	83.4992204028	0.583538819	8.00268259026	12.3190299634	3.05798627846	1	0.763
2305	2	A1 SH	CROSS H CATTLE	2583.0	88.6652204028	0.575072326	7.60268259026	12.3190299634	3.06698627846	1	0.75
2306	2	A1 SH	CROSS H CATTLE	2583.5	93.1272204028	0.562887381	8.00268259026	12.8190299634	3.10498627846	1	0.737
2307	2	A1 SH	CROSS H CATTLE	2584.0	90.2532204028	0.542202782	8.80268259026	13.4190299634	3.12698627846	1	0.724
2308	2	A1 SH	CROSS H CATTLE	2584.5	87.1502204028	0.510276844	9.60268259026	13.8190299634	3.15398627846	1	0.711
2309	1	A1 SH	CROSS H CATTLE	2585.0	76.1032204028	0.469085299	9.50268259026	13.5690299634	3.21098627846	1	0.697
2310	1	A1 SH	CROSS H CATTLE	2585.5	68.9092204028	0.419460073	9.00268259026	12.9190299634	3.28098627846	1	0.684
2311	1	A1 SH	CROSS H CATTLE	2586.0	60.9662204028	0.366982976	9.10268259026	12.2690299634	3.25098627846	1	0.671
2312	1	A1 SH	CROSS H CATTLE	2586.5	58.1192204028	0.314709693	9.60268259026	11.8190299634	3.16698627846	1	0.658
2313	1	A1 SH	CROSS H CATTLE	2587.0	58.5682204028	0.260548373	9.20268259026	12.3190299634	3.15898627846	1	0.645
2314	1	A1 SH	CROSS H CATTLE	2587.5	57.2852204028	0.211921084	8.40268259026	13.0190299634	3.11898627846	1	0.632
2315	1	A1 SH	CROSS H CATTLE	2588.0	60.7692204028	0.172310969	7.50268259026	14.2690299634	3.02198627846	1	0.618
2316	1	A1 SH	CROSS H CATTLE	2588.5	64.1452204028	0.1430148	6.70268259026	15.7690299634	2.92798627846	1	0.605
2317	1	A1 SH	CROSS H CATTLE	2589.0	61.2092204028	0.123524981	5.50268259026	16.9690299634	2.89198627846	1	0.592
2318	1	A1 SH	CROSS H CATTLE	2589.5	63.1032204028	0.111262514	4.20268259026	17.8190299634	2.89198627846	1	0.579
2319	1	A1 SH	CROSS H CATTLE	2590.0	54.4802204028	0.099335278	3.60268259026	17.2190299634	2.89498627846	1	0.553
2320	1	A1 SH	CROSS H CATTLE	2590.5	57.6982204028	0.095866453	4.40268259026	16.6190299634	2.88598627846	1	0.539
2321	1	A1 SH	CROSS H CATTLE	2591.0	62.7382204028	0.091666958	5.00268259026	16.7190299634	2.88098627846	1	0.526
2322	1	A1 SH	CROSS H CATTLE	2591.5	61.9132204028	0.084218687	4.90268259026	17.3690299634	2.83798627846	1	0.513
2323	1	A1 SH	CROSS H CATTLE	2592.0	60.4232204028	0.071882007	4.40268259026	18.6190299634	2.75398627846	1	0.5
2324	1	A1 SH	CROSS H CATTLE	2592.5	58.0152204028	0.055760465	3.80268259026	19.6190299634	2.68598627846	1	0.487
2325	1	A1 SH	CROSS H CATTLE	2593.0	55.8132204028	0.03702788	4.00268259026	20.1190299634	2.61698627846	1	0.474
2326	1	A1 SH	CROSS H CATTLE	2593.5	58.4112204028	-0.004364805	2.30268259026	20.2690299634	2.57398627846	1	0.434
2327	1	A1 SH	CROSS H CATTLE	2594.0	60.3042204028	-0.011441043	2.20268259026	19.9190299634	2.57098627846	1	0.421
2328	1	A1 SH	CROSS H CATTLE	2594.5	60.1962204028	-0.015922966	2.30268259026	19.9690299634	2.55598627846	1	0.408
2329	1	A1 SH	CROSS H CATTLE	2595.0	56.6552204028	-0.019088062	2.80268259026	20.1190299634	2.55198627846	1	0.395
2330	1	A1 SH	CROSS H CATTLE	2595.5	59.4572204028	-0.022733788	2.90268259026	20.2690299634	2.51398627846	1	0.382
2331	1	A1 SH	CROSS H CATTLE	2596.0	59.5842204028	-0.025949097	3.10268259026	20.4690299634	2.50798627846	1	0.368
